"term","class","weight"
"w /","AFFECT_AVG","-0.165940796179"
"skool","AFFECT_AVG","-0.0138009763605"
"when i","AFFECT_AVG","-0.259683851084"
"30","AFFECT_AVG","0.0371843188591"
"leaving","AFFECT_AVG","0.0314555364651"
"being sick","AFFECT_AVG","-0.112289561313"
"makes","AFFECT_AVG","-0.0204438014963"
"honor","AFFECT_AVG","0.158032114803"
"thats","AFFECT_AVG","0.137176430424"
"a friend","AFFECT_AVG","0.0293997151467"
"if we","AFFECT_AVG","0.182714198677"
"win","AFFECT_AVG","0.251165790104"
"i was","AFFECT_AVG","-0.252459986698"
"wit","AFFECT_AVG","0.165577992586"
"who has","AFFECT_AVG","-0.0613890107028"
"to use","AFFECT_AVG","-0.0929465351165"
"standing","AFFECT_AVG","-0.0715233809012"
"use","AFFECT_AVG","-0.235988720574"
"when they","AFFECT_AVG","0.0291517030317"
"from","AFFECT_AVG","0.16615896531"
"&","AFFECT_AVG","0.0284763892737"
"next","AFFECT_AVG","0.160788461059"
"few","AFFECT_AVG","0.00874987247995"
"looking at","AFFECT_AVG","0.0325543639497"
"themselves","AFFECT_AVG","-0.194245902074"
"sort","AFFECT_AVG","-0.0975645743422"
"much for","AFFECT_AVG","-0.0748319113688"
"it means","AFFECT_AVG","0.00977595037346"
"started","AFFECT_AVG","0.135296547398"
"tax","AFFECT_AVG","-0.174708070663"
"sister","AFFECT_AVG","-0.0885879675756"
"confused","AFFECT_AVG","-0.128563471984"
"sore","AFFECT_AVG","-0.168719528335"
"baby","AFFECT_AVG","0.224503908157"
"am not","AFFECT_AVG","0.169851963106"
"dont have","AFFECT_AVG","-0.0277558663254"
"women","AFFECT_AVG","-0.0697133104483"
"how much","AFFECT_AVG","0.0160524612416"
"account","AFFECT_AVG","-0.0447032951742"
"f","AFFECT_AVG","-0.315986091805"
"this","AFFECT_AVG","-0.144850512946"
"ride","AFFECT_AVG","0.0238727979439"
"freedom","AFFECT_AVG","-0.0265442253249"
"meet","AFFECT_AVG","0.149501921658"
"didnt","AFFECT_AVG","0.0451730124737"
"control","AFFECT_AVG","-0.0569280829399"
"once again","AFFECT_AVG","0.0488468521854"
"halloween","AFFECT_AVG","0.00816963227915"
"is doing","AFFECT_AVG","-0.0554534969235"
"high","AFFECT_AVG","0.227684535781"
"he is","AFFECT_AVG","-0.0378962569014"
"something","AFFECT_AVG","-0.226503404677"
"sis","AFFECT_AVG","0.0692655615308"
"got done","AFFECT_AVG","0.10740990415"
"gotta love","AFFECT_AVG","-0.0708773114434"
"sit","AFFECT_AVG","0.0523018026822"
"i didnt","AFFECT_AVG","-0.0738988357576"
"continue to","AFFECT_AVG","-0.0673232216343"
"instead","AFFECT_AVG","-0.228625399346"
"a beautiful","AFFECT_AVG","0.103122748008"
", that's","AFFECT_AVG","-0.0393706255658"
"profile","AFFECT_AVG","0.015476622112"
"the road","AFFECT_AVG","-0.106182148489"
"me luck","AFFECT_AVG","0.0780319825887"
"farm","AFFECT_AVG","-0.0182176603661"
"watch","AFFECT_AVG","-0.0743466944525"
"out there","AFFECT_AVG","0.069183052683"
"because they","AFFECT_AVG","-0.1250620768"
"realized","AFFECT_AVG","-0.0697209427744"
"light","AFFECT_AVG","-0.0577506282446"
"i went","AFFECT_AVG","-0.00206703258893"
"do some","AFFECT_AVG","-0.0823078001988"
"my head","AFFECT_AVG","-0.077592446345"
"the beach","AFFECT_AVG","0.09509119841"
"move","AFFECT_AVG","-0.0478035188041"
"my eyes","AFFECT_AVG","-0.0173019621896"
"won't","AFFECT_AVG","-0.00380656902299"
"looks","AFFECT_AVG","0.117194873136"
"to bed","AFFECT_AVG","-0.148991021904"
"perfect","AFFECT_AVG","0.175626058766"
"write","AFFECT_AVG","0.0274150984141"
"enough to","AFFECT_AVG","0.0925624313696"
"la","AFFECT_AVG","-0.0241612800647"
"of his","AFFECT_AVG","0.0861542850616"
"birthday wishes","AFFECT_AVG","0.0231063100781"
"degrees","AFFECT_AVG","0.0895557031818"
"choose","AFFECT_AVG","-0.0572076147701"
"bye","AFFECT_AVG","-0.111668679802"
"<","AFFECT_AVG","0.110818226681"
"dad","AFFECT_AVG","0.187119130161"
"practice","AFFECT_AVG","-0.0246188780108"
"dat","AFFECT_AVG","0.0648750590251"
"mention","AFFECT_AVG","-0.044826520968"
"kiss","AFFECT_AVG","0.171792147158"
"hands","AFFECT_AVG","-0.117265435842"
"front","AFFECT_AVG","-0.101749579174"
"day","AFFECT_AVG","0.0511880497793"
"to see","AFFECT_AVG","0.255819581972"
"got home","AFFECT_AVG","0.0301878074087"
"weather","AFFECT_AVG","0.152169591599"
"truth","AFFECT_AVG","-0.108201630309"
"believe in","AFFECT_AVG","0.0304456151315"
"doing","AFFECT_AVG","-0.127691029855"
"8:","AFFECT_AVG","0.0194718302967"
"every day","AFFECT_AVG","-0.0107366625253"
"books","AFFECT_AVG","0.0375893674395"
"working on","AFFECT_AVG","0.0266841506884"
"our","AFFECT_AVG","0.217727536136"
"special","AFFECT_AVG","0.125162876518"
"out","AFFECT_AVG","0.0432423198349"
"just had","AFFECT_AVG","-0.173739585654"
"'","AFFECT_AVG","0.0170341501862"
"bag","AFFECT_AVG","0.0240002508062"
"know how","AFFECT_AVG","-0.0801354275251"
"bday wishes","AFFECT_AVG","0.000858336245563"
"need a","AFFECT_AVG","-0.173636182479"
"cause","AFFECT_AVG","0.0203518733229"
"red","AFFECT_AVG","0.026656906007"
"i gotta","AFFECT_AVG","0.0310201113078"
"shut","AFFECT_AVG","-0.149089652957"
"completely","AFFECT_AVG","0.108815934524"
"who wants","AFFECT_AVG","0.0667491222748"
"scary","AFFECT_AVG","0.00165584539727"
"g","AFFECT_AVG","0.0387461793147"
"could","AFFECT_AVG","-0.236876905919"
"wrong with","AFFECT_AVG","0.0207911888367"
"keep","AFFECT_AVG","0.0944620596214"
"4th","AFFECT_AVG","0.0951643827786"
"we have","AFFECT_AVG","-0.0107220039618"
"be back","AFFECT_AVG","0.132532192787"
"past ,","AFFECT_AVG","0.166597375332"
"ready for","AFFECT_AVG","0.123814801287"
"to go","AFFECT_AVG","0.218294962457"
"jesus","AFFECT_AVG","0.210093448164"
"bitch","AFFECT_AVG","-0.13524186445"
"the best","AFFECT_AVG","0.191509131754"
"m .","AFFECT_AVG","0.197079829191"
"hehe","AFFECT_AVG","-0.00770804499308"
"or something","AFFECT_AVG","-0.0571599788692"
"doesn't","AFFECT_AVG","-0.175680839139"
"wished me","AFFECT_AVG","0.0974692834161"
"system","AFFECT_AVG","-0.022049712262"
"give up","AFFECT_AVG","0.0777267550268"
"their","AFFECT_AVG","-0.13200583298"
"attack","AFFECT_AVG","-0.328805229923"
"as well","AFFECT_AVG","0.00308480728455"
"final","AFFECT_AVG","-0.0354660829409"
"painful","AFFECT_AVG","0.0179710063261"
"lost my","AFFECT_AVG","-0.0583422619419"
"stomach","AFFECT_AVG","-0.162073102243"
"lot","AFFECT_AVG","-0.0266422100027"
"can go","AFFECT_AVG","0.0689942213332"
"nobody","AFFECT_AVG","-0.0209619242555"
"can see","AFFECT_AVG","-0.10498528608"
"july","AFFECT_AVG","-0.0886055974299"
"a new","AFFECT_AVG","-0.436760443856"
"loved","AFFECT_AVG","0.19251797041"
"boring","AFFECT_AVG","-0.124244140505"
"as hell","AFFECT_AVG","-0.00325779296856"
"bed","AFFECT_AVG","-0.202533595244"
"as long","AFFECT_AVG","-0.0269165512901"
"loves","AFFECT_AVG","0.188750328231"
"its not","AFFECT_AVG","-0.173280067536"
"( or","AFFECT_AVG","0.0604893178973"
"day off","AFFECT_AVG","0.241956187275"
"tonight","AFFECT_AVG","0.159989150675"
"have","AFFECT_AVG","0.0441512387285"
"i miss","AFFECT_AVG","-0.0546191808443"
"need","AFFECT_AVG","-0.194502089655"
"having a","AFFECT_AVG","0.143551842731"
"apparently","AFFECT_AVG","-0.0753153166427"
"give me","AFFECT_AVG","-0.129754113409"
"screw","AFFECT_AVG","-0.0070145033612"
"afraid","AFFECT_AVG","0.0143617613395"
"re-post","AFFECT_AVG","0.133824003097"
"min","AFFECT_AVG","0.0144403576606"
"studying","AFFECT_AVG","-0.0485666702769"
"my family","AFFECT_AVG","-0.00619934535888"
"able","AFFECT_AVG","0.0205840315875"
"thought i","AFFECT_AVG","0.038617618794"
"but its","AFFECT_AVG","-0.047992547258"
"which","AFFECT_AVG","0.00251131760884"
"she is","AFFECT_AVG","-0.00363820008591"
"truck","AFFECT_AVG","0.172834604705"
"=","AFFECT_AVG","0.108115928029"
"who","AFFECT_AVG","0.130684320652"
"got a","AFFECT_AVG","-0.00913725089209"
"why","AFFECT_AVG","-0.191706048822"
"more than","AFFECT_AVG","-0.0349320327517"
"thanksgiving","AFFECT_AVG","0.0603885397943"
"face","AFFECT_AVG","-0.028650558577"
"on here","AFFECT_AVG","-0.00631764612621"
"copy and","AFFECT_AVG","-0.0369961323912"
"you'll","AFFECT_AVG","0.0634325721678"
"people who","AFFECT_AVG","0.00531249466392"
"se","AFFECT_AVG","-0.118880505349"
"movie","AFFECT_AVG","0.124547356106"
"those who","AFFECT_AVG","0.135067649178"
"fact","AFFECT_AVG","-0.0620295302478"
"=p","AFFECT_AVG","0.107028425355"
"at the","AFFECT_AVG","0.292146457752"
"text","AFFECT_AVG","-0.218384342936"
"anyway","AFFECT_AVG","0.00999631902652"
"be fun","AFFECT_AVG","0.0650860406176"
"bring","AFFECT_AVG","0.00766150562855"
"fear","AFFECT_AVG","-0.131609441695"
"so bad","AFFECT_AVG","-0.064527280073"
"=]","AFFECT_AVG","0.409281143087"
"(","AFFECT_AVG","-0.207484777757"
"fans","AFFECT_AVG","-0.0462741458593"
"should","AFFECT_AVG","-0.0903845261366"
"jan","AFFECT_AVG","-0.0171466512745"
"don't get","AFFECT_AVG","0.0182529733676"
"riding","AFFECT_AVG","-0.0344917784966"
") )","AFFECT_AVG","0.176052408765"
"my bday","AFFECT_AVG","-0.0267960541064"
"hope","AFFECT_AVG","0.0375818304241"
"the ones","AFFECT_AVG","0.010797053241"
"mga","AFFECT_AVG","-0.0189254288346"
"handle","AFFECT_AVG","0.0459467252697"
"watching","AFFECT_AVG","-0.039894906672"
"beat","AFFECT_AVG","0.0683368049084"
"midnight","AFFECT_AVG","-0.00408720627813"
"lucky","AFFECT_AVG","0.160661783497"
"bear","AFFECT_AVG","-0.0490666052248"
"ones","AFFECT_AVG","-0.0394049003632"
"words","AFFECT_AVG","0.0346220618311"
"... oh","AFFECT_AVG","0.0249097785255"
"=/","AFFECT_AVG","-0.150642084894"
"yay !","AFFECT_AVG","0.347928112703"
"=)","AFFECT_AVG","0.407192447566"
"=(","AFFECT_AVG","-0.358334593471"
"brain","AFFECT_AVG","-0.0658802133903"
"h","AFFECT_AVG","-0.0434866364915"
"i should","AFFECT_AVG","0.197592276619"
"married","AFFECT_AVG","0.0559759183584"
"calling","AFFECT_AVG","0.135758515325"
"let go","AFFECT_AVG","0.0239982142684"
"stuff","AFFECT_AVG","-0.192374549931"
"she","AFFECT_AVG","-0.168971174483"
"the kids","AFFECT_AVG","0.223889885818"
"fixed","AFFECT_AVG","-0.0269894903842"
"p .","AFFECT_AVG","-0.165235577867"
"view","AFFECT_AVG","0.0259963031664"
"post this","AFFECT_AVG","-0.00474181057589"
"prayers","AFFECT_AVG","0.0279692268375"
"not only","AFFECT_AVG","0.22013094991"
"we","AFFECT_AVG","0.0417215664794"
"computer","AFFECT_AVG","-0.0862400210495"
"no matter","AFFECT_AVG","-0.106443780196"
"be able","AFFECT_AVG","-0.0396441587687"
"on my","AFFECT_AVG","0.0935063629834"
"i'm still","AFFECT_AVG","-0.0661171239888"
"luv","AFFECT_AVG","0.232649060298"
"state","AFFECT_AVG","-0.0203859627392"
"closed","AFFECT_AVG","0.00193442388618"
"email","AFFECT_AVG","-0.0547581361"
"pants","AFFECT_AVG","0.0710285877733"
"ends","AFFECT_AVG","-0.149974097415"
"exam","AFFECT_AVG","-0.191317512178"
"joy","AFFECT_AVG","-0.0675031460711"
"we can","AFFECT_AVG","0.156758642947"
"know if","AFFECT_AVG","0.0137043419419"
"job","AFFECT_AVG","-0.0340266518574"
"joe","AFFECT_AVG","0.0807842920587"
"merry","AFFECT_AVG","0.151852683561"
"back in","AFFECT_AVG","0.0821932663232"
"to live","AFFECT_AVG","-0.0486555197383"
"joke","AFFECT_AVG","-0.0584690953013"
"taking","AFFECT_AVG","-0.112638530851"
"april","AFFECT_AVG","-0.0282102771862"
"comment","AFFECT_AVG","0.0798072401437"
"to sleep","AFFECT_AVG","0.0738829098215"
"hehehe","AFFECT_AVG","0.111357861273"
"think about","AFFECT_AVG","0.194845284418"
"wall","AFFECT_AVG","0.0422433194346"
"tuesday","AFFECT_AVG","-0.0809821620501"
"walk","AFFECT_AVG","0.0070669967918"
"since i","AFFECT_AVG","0.203510438739"
"laugh","AFFECT_AVG","-0.00346014935827"
"cousin","AFFECT_AVG","0.0267894681977"
"respect","AFFECT_AVG","-0.0583791156917"
"things are","AFFECT_AVG","0.262888774711"
"f *","AFFECT_AVG","-0.2434887328"
"yay","AFFECT_AVG","0.23749283976"
"you have","AFFECT_AVG","0.0984954062816"
"it's","AFFECT_AVG","-0.149358944429"
"in bed","AFFECT_AVG","0.0484870382482"
"quiz","AFFECT_AVG","-0.0428896847465"
"taste","AFFECT_AVG","-0.10557268505"
"the word","AFFECT_AVG","-0.0209842972588"
"killed","AFFECT_AVG","-0.0775023422385"
">","AFFECT_AVG","0.167476275747"
"always be","AFFECT_AVG","0.163772451917"
"s .","AFFECT_AVG","0.0120943584259"
"another day","AFFECT_AVG","0.0184925173648"
"crappy","AFFECT_AVG","-0.241532792848"
"hmm","AFFECT_AVG","0.0362799962886"
"finished","AFFECT_AVG","0.0842248481074"
"i have","AFFECT_AVG","-0.111120470766"
"i will","AFFECT_AVG","-0.0218725680458"
"present","AFFECT_AVG","-0.0145384859126"
"i'm so","AFFECT_AVG","0.0193472859011"
"holiday","AFFECT_AVG","-0.0433319649933"
"next week","AFFECT_AVG","0.0941488799066"
"nd","AFFECT_AVG","0.192718385466"
"2010","AFFECT_AVG","0.17960239128"
"will","AFFECT_AVG","0.0858996526092"
"the house","AFFECT_AVG","0.00615720091211"
"hahaha","AFFECT_AVG","0.179639021222"
"~","AFFECT_AVG","0.22667945726"
"that we","AFFECT_AVG","-0.00974533703219"
"almost","AFFECT_AVG","0.121603055979"
"site","AFFECT_AVG","-0.0637602712478"
"vs","AFFECT_AVG","0.0434720239415"
"able to","AFFECT_AVG","0.0205840315875"
"can't believe","AFFECT_AVG","0.0582029116274"
"to figure","AFFECT_AVG","-0.0913441198479"
")","AFFECT_AVG","0.220263379949"
"strange","AFFECT_AVG","-0.041646269741"
"party","AFFECT_AVG","0.0534041785707"
"gets","AFFECT_AVG","0.214171902892"
"difficult","AFFECT_AVG","-0.0694884448166"
"ball","AFFECT_AVG","0.155422469612"
"drink","AFFECT_AVG","0.0416472647279"
"is coming","AFFECT_AVG","-0.0411566976411"
"im going","AFFECT_AVG","0.125492461577"
"php","AFFECT_AVG","0.0588752610065"
"off","AFFECT_AVG","-0.150884444281"
"its time","AFFECT_AVG","0.301443661153"
"i","AFFECT_AVG","-0.0717627965779"
"got my","AFFECT_AVG","0.240485442047"
"well","AFFECT_AVG","0.040031910337"
"fighting","AFFECT_AVG","-0.0767286723951"
"thought","AFFECT_AVG","-0.0793238322951"
"english","AFFECT_AVG","0.10059118287"
"hope you","AFFECT_AVG","0.110675573317"
"but we","AFFECT_AVG","0.264322661263"
"less","AFFECT_AVG","0.0867832297199"
"mistakes","AFFECT_AVG","0.230514855799"
"i haven't","AFFECT_AVG","-0.0891675907958"
"happiness","AFFECT_AVG","0.328132364561"
"kind of","AFFECT_AVG","0.0796500654081"
"drunk","AFFECT_AVG","-0.000496296225365"
"sky","AFFECT_AVG","-0.0768471101874"
"lake","AFFECT_AVG","0.030303158955"
"realize","AFFECT_AVG","-0.0779482877042"
"add","AFFECT_AVG","0.0563154360904"
"other","AFFECT_AVG","0.0179625754842"
"someone who","AFFECT_AVG","-0.0389441110041"
"smart","AFFECT_AVG","0.125125003575"
"kick","AFFECT_AVG","-0.00839632364723"
"i m","AFFECT_AVG","-0.1506719786"
"who's","AFFECT_AVG","-0.161412589367"
"they will","AFFECT_AVG","-0.0279236925106"
"five","AFFECT_AVG","0.0635520876092"
"know","AFFECT_AVG","0.0881244967002"
"like","AFFECT_AVG","0.0987453520545"
"success","AFFECT_AVG","0.298169787394"
"filled with","AFFECT_AVG","-0.00498116227131"
"less than","AFFECT_AVG","0.112061663403"
"surgery","AFFECT_AVG","-0.053304111121"
"lose","AFFECT_AVG","0.0136865275759"
"become","AFFECT_AVG","-0.00850907628148"
"works","AFFECT_AVG","0.116646821026"
"page","AFFECT_AVG","-0.00613473728109"
"because","AFFECT_AVG","0.224614722063"
"would be","AFFECT_AVG","-0.0368579767085"
"scared","AFFECT_AVG","0.0221407676077"
"church","AFFECT_AVG","-0.0761119410829"
"alive","AFFECT_AVG","0.176501696953"
"hair","AFFECT_AVG","0.00642937647384"
"shes","AFFECT_AVG","-0.125557907148"
"lot of","AFFECT_AVG","-0.0545943698379"
"home","AFFECT_AVG","0.108797807607"
"next year","AFFECT_AVG","0.0960472650408"
"happens","AFFECT_AVG","0.0288429045366"
"lead","AFFECT_AVG","-0.0609033919633"
"at home","AFFECT_AVG","0.0478936950312"
"does","AFFECT_AVG","-0.072285245518"
"?","AFFECT_AVG","-0.125337980194"
"go back","AFFECT_AVG","-0.0644465590671"
"although","AFFECT_AVG","0.102138278935"
"r","AFFECT_AVG","0.059680319179"
"paste","AFFECT_AVG","-0.0530500679043"
"cant wait","AFFECT_AVG","0.223851749041"
":-(","AFFECT_AVG","-0.303785808419"
":-)","AFFECT_AVG","0.255723419414"
"might be","AFFECT_AVG","-0.123790731882"
"justin","AFFECT_AVG","-0.0516205021173"
"getting","AFFECT_AVG","0.0182004198987"
"universe","AFFECT_AVG","-0.01686986511"
"wish me","AFFECT_AVG","0.0780319825887"
"excited about","AFFECT_AVG","-0.0313869885352"
"blessings","AFFECT_AVG","0.290521973717"
"it doesn't","AFFECT_AVG","-0.0761891901729"
"own","AFFECT_AVG","0.0287683625988"
"lahat","AFFECT_AVG","-0.0189254288346"
"doesnt","AFFECT_AVG","0.0972650163624"
"2 days","AFFECT_AVG","-0.00257181574725"
"i might","AFFECT_AVG","-0.0846480821162"
"*","AFFECT_AVG","-0.0420065354233"
":) )","AFFECT_AVG","-0.0381931024258"
"you were","AFFECT_AVG","-0.0135687492677"
"yrs","AFFECT_AVG","-0.0386330800811"
"my dad","AFFECT_AVG","0.041544087576"
"buy","AFFECT_AVG","0.0708271095861"
"north","AFFECT_AVG","-0.0757550034268"
"i've","AFFECT_AVG","0.0471277779367"
"bus","AFFECT_AVG","0.0492977984356"
"bitches","AFFECT_AVG","-0.0430695173711"
"but","AFFECT_AVG","-0.017323510364"
"hi","AFFECT_AVG","0.0466166886068"
"ha","AFFECT_AVG","0.0163898012886"
"eat","AFFECT_AVG","0.0595939817054"
"he","AFFECT_AVG","0.0356208829586"
"count","AFFECT_AVG","0.0358551736962"
"made","AFFECT_AVG","0.144195078547"
"wish","AFFECT_AVG","-0.0718710315827"
"empty","AFFECT_AVG","-0.00474132066495"
"i want","AFFECT_AVG","0.247753152248"
"cake","AFFECT_AVG","0.0740575728872"
"problem","AFFECT_AVG","-0.0361286909197"
"minutes","AFFECT_AVG","0.0190268927755"
"i dont","AFFECT_AVG","-0.188645854283"
"pic","AFFECT_AVG","0.00240397496193"
"feels like","AFFECT_AVG","-0.0692934151761"
"together .","AFFECT_AVG","-0.0251801732738"
"the past","AFFECT_AVG","-0.00180601316044"
"girl","AFFECT_AVG","0.222312797871"
"thinking about","AFFECT_AVG","-0.0135130980714"
"book","AFFECT_AVG","0.100505729403"
"sick","AFFECT_AVG","-0.507022691008"
"know where","AFFECT_AVG","0.0543193188907"
"monday","AFFECT_AVG","0.153444163918"
"class","AFFECT_AVG","-0.123494599223"
"stay","AFFECT_AVG","0.0116781219517"
"i'll be","AFFECT_AVG","0.193967228159"
"chance","AFFECT_AVG","0.0220629621564"
"kinda","AFFECT_AVG","-0.0144311197985"
"i won't","AFFECT_AVG","0.0910229215373"
"when he","AFFECT_AVG","0.0500940039302"
"looking forward","AFFECT_AVG","-0.111370475852"
"friends","AFFECT_AVG","0.184345064207"
"goin","AFFECT_AVG","0.084120514739"
"this weekend","AFFECT_AVG","0.0734308155691"
"help me","AFFECT_AVG","0.240004784303"
"you all","AFFECT_AVG","0.0255630345301"
"lives","AFFECT_AVG","-0.0430217287013"
"raining","INTENSITY_AVG","0.00533920548589"
"really good","INTENSITY_AVG","-0.0068430209689"
"the most","INTENSITY_AVG","-0.00299245839383"
"i wanted","INTENSITY_AVG","-0.018338074231"
"four","INTENSITY_AVG","-0.00978707461985"
"sleep","INTENSITY_AVG","-0.0410309451852"
"hanging","INTENSITY_AVG","-0.0251429380108"
"hate","INTENSITY_AVG","0.0569883280214"
"why ?","INTENSITY_AVG","0.0240389351249"
"is getting","INTENSITY_AVG","0.014397729437"
"bike","INTENSITY_AVG","0.00225495619892"
"under","INTENSITY_AVG","0.0113558832771"
"wake up","INTENSITY_AVG","0.00951376421929"
"lord","INTENSITY_AVG","-0.0172915292348"
"sorry","INTENSITY_AVG","0.0510099582268"
"all the","INTENSITY_AVG","0.0289862085905"
"worth","INTENSITY_AVG","-0.0173995052912"
"@","INTENSITY_AVG","0.0441624532227"
"i wish","INTENSITY_AVG","0.00968728626128"
"gonna be","INTENSITY_AVG","0.0083396480644"
"is over","INTENSITY_AVG","-0.00813542046646"
"every","INTENSITY_AVG","-0.0544530644971"
"to work","INTENSITY_AVG","-0.0930129561165"
"much better","INTENSITY_AVG","-0.0204002725008"
"school","INTENSITY_AVG","0.0446801907103"
"b-day wishes","INTENSITY_AVG","-0.0122915461011"
"pretty good","INTENSITY_AVG","-0.00520051105334"
"and paste","INTENSITY_AVG","-0.015530157438"
"wednesday","INTENSITY_AVG","-0.0170345032282"
"math","INTENSITY_AVG","-0.00283408504005"
"heading","INTENSITY_AVG","-0.0146764682121"
"enjoy","INTENSITY_AVG","0.00977276452331"
"tired","INTENSITY_AVG","0.0802598962797"
"second","INTENSITY_AVG","0.0402411433835"
"street","INTENSITY_AVG","0.00937062582674"
"now i'm","INTENSITY_AVG","-0.00322823242196"
"needs a","INTENSITY_AVG","-0.00771573551411"
"n","INTENSITY_AVG","0.0138874139079"
"you can't","INTENSITY_AVG","0.0273095974048"
"even","INTENSITY_AVG","-0.0247924228589"
"christ","INTENSITY_AVG","0.0203196970618"
"my name","INTENSITY_AVG","0.00158991831616"
"we got","INTENSITY_AVG","-0.00408570856601"
"+","INTENSITY_AVG","-0.00173020804487"
"fingers","INTENSITY_AVG","0.000191532420888"
"lights","INTENSITY_AVG","-0.0143129434885"
"new","INTENSITY_AVG","0.0756129127719"
"ever","INTENSITY_AVG","0.00269603520324"
"told","INTENSITY_AVG","-0.0218719705339"
"kicked","INTENSITY_AVG","-0.00185697805412"
"join","INTENSITY_AVG","0.00523634443705"
"never","INTENSITY_AVG","-0.0184539978196"
"here","INTENSITY_AVG","0.0806977642021"
"met","INTENSITY_AVG","0.00934796569464"
"100","INTENSITY_AVG","0.00838364118389"
"aren't","INTENSITY_AVG","0.0248225007415"
"kids","INTENSITY_AVG","0.0192825160462"
"daughter","INTENSITY_AVG","0.00213234431855"
"good night","INTENSITY_AVG","0.00878385567846"
"yes ,","INTENSITY_AVG","0.00886190309645"
"leaves","INTENSITY_AVG","-0.0150228644067"
"changed","INTENSITY_AVG","-0.0050936333123"
"very happy","INTENSITY_AVG","-0.0330746051077"
"i'd","INTENSITY_AVG","0.00115002480409"
"ako","INTENSITY_AVG","-0.0145159783705"
"the weekend","INTENSITY_AVG","0.0319182244397"
"i'm","INTENSITY_AVG","-0.00236973972833"
"fantastic","INTENSITY_AVG","0.00670571070035"
